Table Number,Move,Clues,Mystery Word,Guess,Mode,Speed,Language,End,Success
511757036,43,"Climb, Step, Chutes, Ball, Jacob’s, Corporate",Ladder,Ladder,Normal mode,Turn-based • 2 moves per day,English,Standard,1
511757036,49,"Dough, Dozen, Butcher, Candlestick, Street, 221",Baker,Baker,Normal mode,Turn-based • 2 moves per day,English,Standard,1
511893148,68,"Auchan, marathon, Compétition, Rallye, Sprint, formule1",Course,Course,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
512115878,74,"radio, theory, Mp3, Melody, Chopin, Chopin",Music,Music,Normal mode,Turn-based • 3 moves per day,English,Standard,1
512212397,73,"Ruler, Leader, Dynasty, Yu-Gi-Oh, Neferefre, Tut",Pharaoh,King,Normal mode,Turn-based • 1 move per day,English,Standard,0
512227419,66,"""FairyJuices"", avatar, finger, sock, ""ventriloquests"", prop",Puppet,puppet,Normal mode,Turn-based • 1 move per day,English,Standard,0
512318901,35,"Roto-rooter, couturier, Utility, seamstress, seamstress",Sewer,sewer,Friendly mode,No time limit • with friends only,English,Standard,0
512339260,112,"Beach, Speedo, Tankini, bikini, one-piece, one-piece",Swimsuit,Swimming,Normal mode,Turn-based • 2 moves per day,English,Standard,0
512467489,48,"びっくり, ラ・グランハ, ブレーメン, イーヨー, animal",Donkey,donkey,Normal mode,Turn-based • 1 move per day,English,Standard,0
512598970,56,"curly, Thin, oily, French, ""McDonalds"", crunchy",Fries,Fries,Normal mode,Turn-based • 1 move per day,English,Standard,1
512620650,74,"Sash, ""Orions"", Buckle, Waist, Black, black",Belt,belt,Friendly mode,No time limit • with friends only,English,Standard,0
512735599,31,"Artefacts, exhibitions, Art, ""childrens"", collection, History",Museum,picture,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
512776292,63,"E.T., Nachname, Dinos, Drehbuchautor, Regisseur, ET",Spielberg,Spielberg,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,1
512810444,36,"bedrooms, guests, Vacation, Stay, California, 4-star",Hotel,Hotel,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
512881776,16,"Grippe, Grippes, Covid-19, COVID-19",Virus,Virus,Normal mode,Turn-based • 1 move per day,Français,Standard,1
512996805,42,"Ultrasound, Lubricant, water-based, sex, Pen, Insouls",Gel,gel,Normal mode,Turn-based • 1 move per day,English,Standard,0
513073439,60,"sensei, Kid, Wax-on, Daniel-san, Taekwondo",Karate,Karate,Normal mode,Turn-based • 2 moves per day,English,Standard,1
513081149,43,"911, Help, Ambulance, Diarrhea",Emergency,Emergency,Normal mode,Turn-based • 1 move per day,English,Standard,1
513099344,47,"Required, Conformity, ""Maids"", School, regalia, same",Uniform,Uniform,Normal mode,Turn-based • 1 move per day,English,Standard,1
513106138,36,"Bun, 375, Double, Convection, furnace, cake",Oven,Oven,Normal mode,Turn-based • 1 move per day,English,Standard,1
513189022,12,"Head, Cheese, Pinky, And..., Cranium, Mastermind",Brain,Brain,Normal mode,Turn-based • 1 move per day,English,Standard,1
513189022,50,"Assault, Positiv, Nagativ, Duracell, 12volt, 12volt",Battery,Battery,Normal mode,Turn-based • 1 move per day,English,Standard,1
513212379,81,"Leia, cruises, ""Humperdincks"", Betrothed, Kate, Diana",Princess,princess,Normal mode,Turn-based • 2 moves per day,English,Standard,0
513492249,83,"Schuhe, Liebes-, Zwei, Zwei, Zwei",Paar,Paar,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
513520547,50,"Ferroviaire, St-Lazare, Matabiau, Montparnasse, Austerlitz",Gare,gare,Normal mode,Turn-based • 4 moves per day,Français,Standard,0
513582527,27,"Hat, wide-brimmed, Mexican, Straw, Mariachi, Mariachi",Sombrero,sombrero,Normal mode,Turn-based • 3 moves per day,English,Standard,0
513638397,27,"Loop, Breakfast, sander, green, ""Orions"", Orion",Belt,Belt,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
513638397,64,"Grandfather, Wall, 24-hour, Timepiece, Time, ANALOG",Clock,clock,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
513638397,91,"Half-breed, Fishtail, Scuttle, Siren, Aquamarine, Aquatic",Mermaid,Mermaid,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
513648042,30,"scissors, ""hairdressers"", Wool, Wools, Gardening, sheep",Shears,Shears,Normal mode,Turn-based • 1 move per day,English,Standard,1
513897638,50,"Plates-bandes, Petale, Lys, Marguerite, Géranium, Orchidée",Fleur,fleur,Normal mode,Turn-based • 3 moves per day,Français,Standard,0
513932460,42,"Resort, Daintree, National, ""Lampoons"", national, ""lampoons""",Vacation,Forest,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
514026107,40,"poisson, perche, Bamboo, -loni, sucre, sucre",Canne,Canne,Normal mode,Turn-based • 1 move per day,Français,Standard,1
514339808,21,"Bart, Gemeinsam, ""DArtagnan"", Franzosen",Musketier,Musketiere,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,0
514339808,5,"Laib, Korb, Siebenundsiebzig, 77",Brot,Brot,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,1
514342135,39,"Sickness, Solution, man, life-saving, Soft, Acupuncture",Medicine,vaccine,Normal mode,Turn-based • 1 move per day,English,Standard,0
514377397,6,"Konklawe, jp2, Jan, Paweł, Watykan, watykan",Pope,Papiez,Normal mode,Turn-based • 1 move per day,English,Infinite,0
514381694,47,"Cockpit, Avion, 911, Air",Hélicoptère,Hélicoptère,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
514438929,13,"Petit, 9h, Vie, Rouge, Amour, Amour",Cœur,Coeur,Friendly mode,No time limit • with friends only,Français,Standard,0
514438929,26,"Cadeau, Pâte, Cheveux, D’or, Ceinture, Frisée",Boucle,Boucle,Friendly mode,No time limit • with friends only,Français,Standard,1
514438929,39,"St-jean, Cignes, Cayaman, Crystal, Louise, Plage",Lac,Lac,Friendly mode,No time limit • with friends only,Français,Standard,1
514467387,27,"rubriques, Papier, Libé, 20h, Quotidien, Quotidien",Journal,Journal,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
514467387,82,"Narratif, Tir, Carquois, en-ciel, Ciel, Ciel",Arc,arc,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
514488299,61,"Sorcière, Béret, haut-de-forme, beret",Chapeau,chapeau,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
514559666,102,"MI6, Tinker, Sabotage, Eye, Agent, Agent",Spy,Spy,Normal mode,Turn-based • 1 move per day,English,Standard,1
514643573,18,"Serrure, Verrou, sol, Voûte, Allen, Passe-partout",Clé,Clé,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
514749950,84,"Motion, Atlantic, Arctic, Waves, 11, Pacific",Ocean,ocean,Normal mode,Turn-based • 1 move per day,English,Standard,0
514964104,29,"Citronnelle, bouton, Dengue, Jules-Edouard, Vanessa, Tsé-tsé",Moustique,moustique,Normal mode,Turn-based • 4 moves per day,Français,Standard,0
514995931,16,"""Dor"", Tuba, Plongée, Pied",Palme,Palme,Normal mode,Turn-based • 1 move per day,Français,Standard,1
515037990,57,"Mcqueen, Flits, ...boem, Donder, Grease, Grease",Lightning,Bliksum,Friendly mode,No time limit • with friends only,English,Standard,0
515084407,27,"""De-lavent"", ""De-lannée"", Planning, Jours",Calendrier,Jour,Normal mode,Turn-based • 1 move per day,Français,Standard,0
515084407,33,"Animal-a-corne, Signe-astrologique, Voiture, Cornes",Bélier,Bélier,Normal mode,Turn-based • 1 move per day,Français,Standard,1
515084407,44,"Tipunch, Damoiseau, Baba-au..., ...-arrangé",Rhum,Rhum,Normal mode,Turn-based • 1 move per day,Français,Standard,1
515105737,90,"Achilles’, Hand, Stiletto, High, High",Heel,Heel,Normal mode,Turn-based • 2 moves per day,English,Standard,1
515176359,25,"Fortress, Palace, Crenellations, Turret, ""kings"", house",Castle,castle,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
515176359,49,"Fall, Adele, Mr., Blue, Heaven, Clouds",Sky,sky,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
515340878,93,"throw, Explode, Hand-held, Handheld, Thrown, exposive",Grenade,Grenade,Normal mode,Turn-based • 1 move per day,English,Standard,1
515428104,74,"Espionage, 007, Shadow, Bond, Infiltrate, infiltraitor",Spy,Spy,Normal mode,Turn-based • 1 move per day,English,Standard,1
515468244,57,"""Dapi"", Eden, Fruit, Poire",Pomme,Pomme,Normal mode,Turn-based • 1 move per day,Français,Standard,1
515475124,19,"Bundt, Izzard, Genoise, Bake, pat-a",Cake,Cake,Friendly mode,No time limit • with friends only,English,Standard,1
515538478,27,"Strings, Mid-air, Hand, Pinocchio, Master, master",Puppet,Puppet,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
515743132,102,"Fingerkraft, Berg, Seil, ""CantStop"", kraxeln, kraxeln",Klettern,Klettern,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,1
515743132,28,"Catan, Glocken, Karten, Gesellschaft, Partie, Mensch-ärgere-dich-nicht",Spiel,Spiel,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,1
515846900,19,"Not, former, ""Jacobs"", escalator, climbing, the",Ladder,ladder,Normal mode,Turn-based • 1 move per day,English,Standard,0
515856103,20,"crow, Matryoshka, Pregnant, bird, ""crows"", hornets",Nest,nest,Normal mode,Turn-based • 1 move per day,English,Standard,0
515929161,12,"Floridian, Puma, dating, younger, ""stacys"", mom",Cougar,cougar,Normal mode,Turn-based • 2 moves per day,English,Standard,0
515929161,25,"Paris, 1789, national, razor, Robespierre, avulsion",Guillotine,revolution,Normal mode,Turn-based • 2 moves per day,English,Standard,0
515976401,100,"radius, perfect, Zero, 180, Shape, Shape",Circle,circle,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
515976401,82,"potato, Sofa, Heavy, TV, long, 3-seater",Couch,Couch,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
516089261,46,"wrapper, Cotton, ""Sees"", Lollipop, Sweet, Sweet",Candy,Candy,Normal mode,Turn-based • 1 move per day,English,Standard,1
516089261,75,"Family, Double-sided, Espionage, Mi6, Agent, Undercover",Spy,Spy,Normal mode,Turn-based • 1 move per day,English,Standard,1
516145769,6,"layered, vegetable, concentric, circles, Scallion, Chive-like",Onion,onion,Friendly mode,No time limit • with friends only,English,Standard,0
516194248,18,"cycle, Wheelwheel, Four-wheel, Bike, automobile, Vehicle",Motor,bicycle,Normal mode,Turn-based • 2 moves per day,English,Standard,0
516194248,47,"Cents, Tail, metal, 5050, Bit, bit",Coin,Coin,Normal mode,Turn-based • 2 moves per day,English,Standard,1
516410262,18,"district, Back, 0.25, Four, Fourth, fourth",Quarter,quarter,Normal mode,Turn-based • 1 move per day,English,Standard,0
516652529,12,"Jitterbug, Macarena, Floor, Classic, Hip-hop, Tango",Dance,danse,Normal mode,Fast Turn-based • 24 moves per day,English,Standard,0
516715554,25,"Course, p.m.u, Argent, argent",Pari,pari,Normal mode,Turn-based • 1 move per day,Français,Standard,0
516820035,27,"Cocon, Dans-le-ventre, Insecte, Chenille, Phalène, Chrysalide",Papillon,papillon,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
516820035,54,"cheveux, Monaco, Linge, Homard, A-linge, ""À-linge""",Pince,Pince,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
516820035,9,"Lunettes, 2, Ciseaux, Deux, Chaussures, Chaussures",Paire,paire,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
516837341,74,"Wrist, rolled-up, Raglan, Limb, card, shirt",Sleeve,Sleeve,Normal mode,Turn-based • 1 move per day,English,Standard,1
516837341,92,"Yellow, ""DeNiro"", Cabbie, uber, fare, livery",Taxi,Taxi,Normal mode,Turn-based • 1 move per day,English,Standard,1
516862925,36,"Rire, musicale, tragédie, Tartufferie, Burlesque, Del-arte",Comédie,Comédie,Normal mode,Turn-based • 4 moves per day,Français,Standard,1
516983554,42,"month, Boxing, Day, last, twelve, 12th",December,December,Normal mode,Turn-based • 2 moves per day,English,Standard,1
516994704,19,"16cm, Penis, ""germans"", meat, Food, Party",Sausage,sausages,Friendly mode,No time limit • with friends only,English,Standard,0
517095134,109,"Mikado, Suc’, Chandeleur, Chandeleur",Crêpe,Crêpe,Normal mode,Turn-based • 2 moves per day,Français,Infinite,1
517125895,177,"King, ""Howls"", Panic, Moat, Rook, Rook",Castle,Castle,Friendly mode,No time limit • with friends only,English,Infinite,1
517150197,47,"backpack, ripcord, hang-glider, Silk, Skydive, Skydive",Parachute,Parachute,Normal mode,Turn-based • 1 move per day,English,Standard,1
517497679,37,"tire, shape, Ring, Round, pi, 3.1415926",Circle,Circle,Normal mode,Turn-based • 1 move per day,English,Standard,1
517579370,101,"Hand-held, Boom, Launcher, Frag, explode, explosive",Grenade,Grenade,Normal mode,Turn-based • 1 move per day,English,Standard,1
517579370,19,"Pickup, Dump, Pick-up, Dodge, Driver, DRIVER",Truck,Truck,Normal mode,Turn-based • 1 move per day,English,Standard,1
517641446,36,"Live, Wife, Residence, Full, M.D., MD",House,House,Normal mode,Turn-based • 1 move per day,English,Standard,1
517649676,18,"burlesque, Sit-com, Store, Club, Laugh, Sketch",Comedy,Comedy,Normal mode,Turn-based • 1 move per day,English,Standard,1
517649676,84,"Rubber, Eagles, U2, Marcing, Music, Music",Band,Band,Normal mode,Turn-based • 1 move per day,English,Standard,1
517833055,26,"nonwinter, June21st, Warmest, Season, Hot, Months",Summer,Summer,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
517856835,56,"Spot, saboteur, 007, Vs, Covert, GoldenEye",Spy,Spy,Normal mode,Turn-based • 1 move per day,English,Standard,1
518015922,54,"Hässlich, Kathedrale, Renaissance, Notre-Dame, Spitzbogenfenster, Barock",Gotik,Gotik,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,1
518048802,95,"climb, step, ""Jacobs"", ball, Extention, extension",Ladder,ladder,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
518131107,56,"Kriegsminister, Achselhaare, 99, Stripes, Irgendwann, Gabriele",Nena,Nena,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
518135798,9,"wind, Koo-tin-lok, JayChou, Love, natural, whirl",Tornado,Storm,Friendly mode,No time limit • with friends only,English,Standard,0
518247278,23,"Arranged, Wedded, Union, Common-law",Marriage,marriage,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
518247278,30,"insignificant, 10, Underage, 17",Minor,Minor,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
518358653,86,"double, telepathy, Mary-Kate, Devito, conjoined, conjoined",Twins,Twins,Normal mode,Turn-based • 3 moves per day,English,Standard,1
518459958,30,"Vanhalen, Trampoline, 21, Street, Dunking, Power",Jump,Jump,Normal mode,Turn-based • 1 move per day,English,Standard,1
518459958,36,"Nerd, Foureyes, Spectacles, 4eyes, 4eyes, Spectacles",Glasses,Glasses,Normal mode,Turn-based • 1 move per day,English,Standard,1
518460914,9,"perfect, 2D, round, Pi, shape, shape",Circle,circle,Friendly mode,No time limit • with friends only,English,Standard,0
518505563,72,"""Niles"", Ruler, King, Egypt",Pharaoh,pharaoh,Normal mode,Turn-based • 1 move per day,English,Standard,0
518506051,29,"Fischweib, Seemannsgarn, Meeresbewohnerin, H2o, Undine, Schwanzflosse",Meerjungfrau,Nixe,Normal mode,Turn-based • 2 moves per day,Deutsch,Standard,0
518579460,82,"Poached, ""Robins"", Nog, Easter, Yolk, Yolk",Egg,egg,Normal mode,Turn-based • 1 move per day,English,Standard,0
518579460,91,"All-in, Ante, Dare, wager, wager, Wager",Bet,Bet,Normal mode,Turn-based • 1 move per day,English,Standard,1
518670650,72,"vacation, warm, ""livins"", easy, person, adding",Summer,Summer,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
518670650,78,"pattern, minimal, truth, Direction, wood, Wood’s",Grain,Grain,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
518678559,9,"Sound, Tower, Frequency, Gaga, XM, Fine-tune",Radio,Radio,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
518683308,83,"Nocturnal, Screech, saw-whet, Wisdom, wise, Wise",Owl,Owl,Normal mode,Turn-based • 1 move per day,English,Standard,1
518691126,41,"Trilby, ""OShanter"", straw, bonnet, Fedora, Fedora",Hat,Hat,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
518695454,27,"my, canvas, Taako’s, Art, Clippers, Dry",Nail,Nail,Normal mode,Turn-based • 2 moves per day,English,Standard,1
518778839,28,"jaune, aphteuse, chaud, 40, Infection, Travolta",Fièvre,Fièvre,Normal mode,Turn-based • 1 move per day,Français,Standard,1
518896584,51,"Green, 4, Leaf, Black, Luck, lucky",Clover,Clover,Normal mode,Turn-based • 3 moves per day,English,Standard,1
518930481,49,"Wiggum, notfall, 110, Arrest, Sirene, Ordnungshüter",Polizei,police,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,0
518944203,6,"walls, incarceration, ""Martys"", work, Break, Criminals",Prison,prison,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
519043557,45,"Artillery, AK-47, Forged, Firearm, Armament, armory",Weapon,Gun,Normal mode,Turn-based • 1 move per day,English,Standard,0
519082979,48,"Mazarin, épée, Aramis, Porthos, 4, 3",Mousquetaire,Mousquetaire,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
519085979,63,"Routier, poubelle, Semi-remorque, fret, Pouet-Pouet, Pouet-pouet",Camion,Camion,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
519203929,37,"Feather, Egg, ""eagles"", nsp, Eggs, eggs",Nest,Bird,Normal mode,Turn-based • 1 move per day,English,Standard,0
519308606,26,"Sore, Strep, clear, lozenge, Eat, ´neck",Throat,Throat,Normal mode,Turn-based • 2 moves per day,English,Standard,1
519763339,57,"Freaky, Weekend, day, 13",Friday,Friday,Normal mode,Turn-based • 1 move per day,English,Standard,1
519864926,72,"Bandit, palmipède, Cul-de-jatte, Pingouin, handicapé, Bras",Manchot,Manchot,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
519986347,28,"Brontosaurus, Stegosaurus, triceratop, T-Rex, Pterodactyl, Pterodactyl",Dinosaur,Dinosaur,Normal mode,Turn-based • 1 move per day,English,Standard,1
520009290,36,"""Franklins"", kite, Maxwell, Coulomb, zap, source",Electricity,electricity,Normal mode,Turn-based • 1 move per day,English,Standard,0
520018819,37,"cr2032, lr44, exactement, racked, AAA, Energizer",Pile,Pile,Normal mode,Turn-based • 1 move per day,Français,Standard,1
520154633,37,"mob, hitmen, 3-6, gangsters",Mafia,Mafia,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
520154633,7,"pre-swim, spring, April, meteor",Shower,shower,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
520154633,73,"rosin, square, 15625, six",Cube,Cube,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
520413498,57,"Emotional, carry-on, claim, claim, Suitcase, suitcase",Baggage,passion,Normal mode,Turn-based • 1 move per day,English,Standard,0
520436172,47,"Digestive, Popeye’s, Jam, cracker, gravy, gravy",Biscuit,Biscuit,Normal mode,Turn-based • 4 moves per day,English,Standard,1
520486472,67,"permanente, ER, Ity, Barnes-Jewish, Barnes",Hospital,Hospital,Normal mode,Turn-based • 1 move per day,English,Standard,1
520493099,44,"Tidal, surfing, Tsunami, -length",Wave,Wave,Normal mode,Turn-based • 1 move per day,English,Standard,1
520549329,62,"mental, sleuth, Nancy, Drew, ""detectives"", mumps",Case,investigation,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
520557474,50,"advance, aluminum, Firetruck, Step-up, rungs, rungs",Ladder,ladder,Normal mode,Turn-based • 2 moves per day,English,Standard,0
520568246,74,"mosquito, painful, fencing, hedgehog, Sea-urchin, sea-urchin",Sting,Spike,Normal mode,Fast Turn-based • 24 moves per day,English,Standard,0
520790243,59,"Notfall, Rettung, 112, Brandbekämpfer, brennen, Wasserschlauch",Feuerwehr,Feuerwehr,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
520790243,6,"korpulent, Dick, ...artig, Riesen..., hoch, Hoch",Groß,Groß,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
520866236,27,"hit, top50, Toothpaste, Britain",Tube,Classement,Normal mode,Fast Turn-based • 24 moves per day,English,Standard,0
521055852,66,"Monnaie, bulle, Jean-Paul, Soutane",Pape,Pape,Friendly mode,No time limit • with friends only,Français,Standard,1
521075789,39,"101, Italy, Dota, defense",Tower,Riot,Normal mode,Turn-based • 2 moves per day,English,Standard,0
521102703,36,"VW, Gilmor, Sunningdale, Boogie, Fore, 4",Golf,Golf,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
521138895,36,"workday, Tgif, Day, 13th, Freaky, Freaky",Friday,friday,Normal mode,Turn-based • 2 moves per day,English,Standard,0
521139788,28,"Calzone, Pepperoni, italie, livreur, Dominos, ""Dominos""",Pizza,Pizza,Normal mode,Turn-based • 1 move per day,Français,Standard,1
521351328,94,"Chive, -aceous, lawn, spice, parsley, Thyme",Herb,Herb,Normal mode,Turn-based • 1 move per day,English,Standard,1
521579994,18,"Cardboard, Voice, carton, X..., Package, Container",Box,Box,Normal mode,Fast Turn-based • 24 moves per day,English,Standard,1
521579994,24,"1914, Rations, Crimean, Craft, Vietnam, Afghanistan",War,War,Normal mode,Fast Turn-based • 24 moves per day,English,Standard,1
521648485,58,"Duftflakon, Calvinklein, 4711, Duft, Duft",Parfum,Parfüm,Friendly mode,No time limit • with friends only,Deutsch,Standard,0
521788218,10,"Desperados, Guinness, 1664, chimay",Bière,bierres,Normal mode,Turn-based • 1 move per day,Français,Standard,0
521933707,112,"Robinsons, Crusoefreund, Frigg, 13., Morgen, Kar",Freitag,Freitag,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
522168663,110,"Flowing, Mississippi, Water, Stream, -dance, bend",River,River,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
522168663,92,"Blattodea, flat-bodied, Hissing, exterminator, Jump, scatter",Cockroach,Cockroach,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
522327882,279,"Récipient, Vitre, Miroir, ""deau"", plastique, Sable",Verre,Verre,Normal mode,Turn-based • 2 moves per day,Français,Infinite,1
522327882,297,"Complot, egypte, Kheops, ste-foy, triangle, Triangle",Pyramide,Pyramide,Normal mode,Turn-based • 2 moves per day,Français,Infinite,1
522327882,344,"Paris, Japon, J’taieu, Tortue, tortues, Tortue",Ninja,Olympique,Normal mode,Turn-based • 2 moves per day,Français,Infinite,0
522327882,36,"jf, Barreau, monopoly, Crime, Détention, Port-Cartier",Prison,Prison,Normal mode,Turn-based • 2 moves per day,Français,Infinite,1
522327882,9,"exporte-A, mégot, Marlboro, fumée, Fumée, Fumée",Cigarette,Cigarette,Normal mode,Turn-based • 2 moves per day,Français,Infinite,1
522412507,38,"Hockey, ""Playedon"", Cube, Cream, Vanilla, Vanilla",Ice,Ice,Normal mode,Turn-based • 1 move per day,English,Standard,1
522430882,84,"divided, Washington, One-fourth, Fourth, Fourth",Quarter,Quarter,Normal mode,Turn-based • 3 moves per day,English,Standard,1
522534931,18,"Yam-tat-wah, Popcorn, AllAroundYou, Film, boardway, Boardway",Cinema,Movie,Normal mode,Fast Turn-based • 24 moves per day,English,Standard,0
522534931,9,"Castle, gambit, Wooden, go, Back-wing-abandon-soldier, Ron",Chess,chess,Normal mode,Fast Turn-based • 24 moves per day,English,Standard,0
522581498,32,"Hearth, egg, fledge, ""birds"", feathered",Nest,Nest,Normal mode,Turn-based • 1 move per day,English,Standard,1
522671604,68,"Click, gwen, hairdresser’s, Cutting, blades",Shears,scisssors,Normal mode,Turn-based • 1 move per day,English,Standard,0
522762765,105,"gandalf, Oz, Illusionniste, Merlin, ""Doz"", ""Doz""",Magicien,Magicien,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
522762765,48,"faux, Irréel, 2000D, Hallucination, Hallucination, Hallucination",Mirage,Illusion,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
522767375,5,"Pressé, Hôpital, 911, Pressante",Urgence,Urgence,Normal mode,Turn-based • 1 move per day,Français,Standard,1
522983864,42,"AI, Human, C-3PO, humanoid, Gundam, R2D2",Robot,Robot,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
523051065,47,"Südfrucht, Ass-Emoji, Obst, Steinobst, Nektarine, Nektarine",Pfirsich,Pfirsich,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
523264180,61,"Wallach, Zucht...., maskulin, Schattenfell",Hengst,Hengst,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
523508263,18,"rasoir, Chabal, Père-Noël, menton, poil, poils",Barbe,Barbe,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
523577529,29,"adulte, 500, règle, Kallax, Vidéo, vidéo",Jeu,Jeu,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
523602163,24,"Pé-Tsaï, Romanesco, fleur, bruxelles, fleurs, bruxelle",Chou,Chou,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
523602163,30,"vitres, volet, Huisserie, Menuiserie, Oscillo-battante, oscillo-battant",Fenêtre,fenêtre,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
523630319,29,"Cincture, asteroid, Waist, ""Orions"", Buckle, buckle",Belt,Belt,Normal mode,Turn-based • 1 move per day,English,Standard,1
523631019,6,"Emo, Aesthetic, crime, background, ""Movies"", segment",Scene,Horror,Normal mode,Turn-based • 1 move per day,English,Standard,0
523737126,75,"before, Dip, dish, bite-sized, Starter, starter",Appetizer,Appetizer,Normal mode,Turn-based • 1 move per day,English,Standard,1
523793465,55,"25, flat, Back, piece, fraction, Cake",Quarter,Quarter,Normal mode,Turn-based • 4 moves per day,English,Standard,1
523897736,100,"Tonton, all-in, Rouge, Carpette, volant, Aladin",Tapis,tapis,Normal mode,Turn-based • 1 move per day,Français,Standard,0
523904835,74,"Fraction, 0.25, Back, Fourth, Fourth, Fourth",Quarter,Quarter,Normal mode,Turn-based • 2 moves per day,English,Standard,1
524011682,82,"Nye, invoice, Gates, Cosby, Duck, duck’s",Bill,bill,Normal mode,Turn-based • 1 move per day,English,Standard,0
524107629,106,"..schnalle, Schlaufe, Hosenhalter, ranzenspanner, enger",Gürtel,Gürtel,Normal mode,Turn-based • 2 moves per day,Deutsch,Standard,1
524157978,6,"Ikea, Righty-tighty, Thread, Cross-headed, Drink, Driver",Screw,Screw,Normal mode,Turn-based • 2 moves per day,English,Standard,1
524205674,38,"Marseillais, prononciation, Sir-corn-flex, Aigu, Circonflexe, Circonflexe",Accent,Accent,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
524646337,36,"song, worm, ""wrestlers"", cauliflower, auditory, organ",Ear,Ear,Normal mode,Turn-based • 1 move per day,English,Standard,1
524684396,59,"Uiterlijk, Hairspray, Mo, make-up, Makeup",Stylist,Hanenkam,Friendly mode,No time limit • with friends only,English,Standard,0
524904027,90,"Shop, superstore, stock, Farmer’s, flea, Flea",Market,market,Normal mode,Turn-based • 3 moves per day,English,Standard,0
524916428,68,"pokemon, ...kinese, Film, Dusche, Movie, Hitchcock",Psycho,Psycho,Normal mode,Turn-based • 3 moves per day,Deutsch,Standard,1
524976643,36,"Pound, M.C., carpenter, Head, Nail, Nail",Hammer,Hammer,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
525330589,38,"climb, peak, Kilimanjaro, K2, High, Rock",Mountain,mountain,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
525466461,57,"そんまさよし, バイデン, クイントリウス・カンド, ブッシュ, シル・ヴ・, シル・ヴ・",President,president,Normal mode,Turn-based • 1 move per day,English,Standard,0
