Table Number,Move,Clues,Mystery Word,Guess,Mode,Speed,Language,End,Success
514352888,70,"Moqueta, Aladin, Persa, MARRAKECH, Dados, mágica",Rug,alfombra,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
514352888,89,"Catacumba, Cárcel, Presos, Crawler, Pacheco, Castillo",Dungeon,Mazmorra,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
514352888,9,"terrón, poliedro, Fregona, Soma, Rubik, Rubik",Cube,Cubo,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
514377397,100,"Rowerem, Samochodem, bezokolicznik, jazda, Lider, Pierwszy",Ride,Wyścig,Normal mode,Turn-based • 1 move per day,English,Infinite,0
514377397,13,"bezpestwkowe, owoc, Czerwone, Kiść, Gąsior, Riesling",Grape,winogrono,Normal mode,Turn-based • 1 move per day,English,Infinite,0
514377397,181,"Wiklinowy, wiklina, Jordan, Tablica, Śmieci, śmieci",Basket,Mojzesz,Normal mode,Turn-based • 1 move per day,English,Infinite,0
514377397,215,"bumerang, Chiquita, żółty, Żołty, Owoc, Owoc",Banana,Banan,Normal mode,Turn-based • 1 move per day,English,Infinite,0
514377397,235,"Skrzynia, Sezam, Cenne, nawyspie, Piratow, piracki",Treasure,skarb,Normal mode,Turn-based • 1 move per day,English,Infinite,0
514377397,255,"Naszyjnik, Cenne, Swiecidelko, Korona, rubin, krokodyl",Jewel,szmaragd,Normal mode,Turn-based • 1 move per day,English,Infinite,0
514377397,269,"lamus, browar, Okragla, Naszyjnik, harbor, poławiacz",Pearl,Perła,Normal mode,Turn-based • 1 move per day,English,Infinite,0
514377397,315,"zapałki, Elektroniczny, Smierdzi, Palic, tytoniowy, Tyton",Cigarette,papieros,Normal mode,Turn-based • 1 move per day,English,Infinite,0
514377397,33,"Simba, Alex, king, jungle, Król, Dżungla",Lion,Lew,Normal mode,Turn-based • 1 move per day,English,Infinite,0
514377397,47,"Kreta, madagaskard, islandia, Galapagos, Bezludna, Bezludna",Island,Wyspa,Normal mode,Turn-based • 1 move per day,English,Infinite,0
514377397,60,"powolny, mięczak, Pełzajacy, Jadowity, Muszla, Wolny",Snail,Snail,Normal mode,Turn-based • 1 move per day,English,Infinite,1
514377397,72,"Podatek, Parkingowa, Bramki, pocztowa, Autostrada, autostradowa",Charge,Opłata,Normal mode,Turn-based • 1 move per day,English,Infinite,0
514377397,79,"Kurki, Leśne, pleśń, huba, Pieczarka, Maslak",Mushroom,Grzyby,Normal mode,Turn-based • 1 move per day,English,Infinite,0
514377397,86,"Macewa, Grób, Cisza, coffins, Kopidoł, kopidoł",Cemetery,Cmentarz,Normal mode,Turn-based • 1 move per day,English,Infinite,0
514467387,91,"tournée, Orchestral, unisson, Salle, Scène, Spectacle",Concert,Concert,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
514488299,41,"peach, zelda, Compte, Féerique",Princesse,Princesse,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
514643573,27,"Lago, Kéa, Répète, Ara, ara, Ara",Perroquet,théatre,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
514679425,66,"Jet, jump, Schumacher, breckenridge, Apres",Ski,ski,Friendly mode,No time limit • with friends only,English,Standard,0
514748186,34,"Maringouins, Été, OFF, gratte, Vampire",Moustique,Mouche,Normal mode,Turn-based • 1 move per day,Français,Standard,0
514831285,70,"Negro, Solimões, Corrente, Água",River,rio,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
514855722,48,"Couchbelag, Bezug, Sitzunterlage, Federfüllung, Kopfunterlage, Kopfablage",Kissen,Kissen,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,1
514944916,57,"Épice, Noir, cayenne, setchouan",Poivre,Poivre,Normal mode,Turn-based • 1 move per day,Français,Standard,1
514964104,121,"sémaphore, Andole, Piquer, océan, alexandrie, Lumière",Phare,Phare,Normal mode,Turn-based • 4 moves per day,Français,Standard,1
514995931,21,"Podium, Jo, Récompense, Recompense",Médaille,Médaille,Normal mode,Turn-based • 1 move per day,Français,Standard,1
514995931,26,"Lasagne, Country, Cowboy, Cowboy",Western,Pâte,Normal mode,Turn-based • 1 move per day,Français,Standard,0
514995931,47,"Annimal, alligator, Caiman, caiman",Crocodile,Crocodile,Normal mode,Turn-based • 1 move per day,Français,Standard,1
514995931,52,"Turtle, Takwendo, Warrior, Kamui",Ninja,Ninja,Normal mode,Turn-based • 1 move per day,Français,Standard,1
514998558,24,"Abandonné, Lieutenant, Haddock, Brassard, Marleau",Capitaine,Capitaine,Normal mode,Turn-based • 1 move per day,Français,Standard,1
515037990,45,"Roofdier, Schaapskleren, Huil, Rome, Weer, Weer",Wolf,Wolf,Friendly mode,No time limit • with friends only,English,Standard,1
515037990,70,"Laatste, Dood, Slot, Ver, Slot, Ver",End,End,Friendly mode,No time limit • with friends only,English,Standard,1
515080852,8,"Circumflex, geordie, acute, Glaswegian, Scouse",Accent,Accent,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
515102837,49,"Lancelot, Galahad, Chesspiece, Sir, Sir",Knight,Knight,Normal mode,Turn-based • 2 moves per day,English,Standard,1
515105737,24,"Pterodactyl, Stegosaurus, jurassic, Jurassic, Jurassic",Dinosaur,Dinosaur,Normal mode,Turn-based • 2 moves per day,English,Standard,1
515122642,44,"Wonka, lindt, Mousse, Ghirardellis",Chocolate,Chocolate,Normal mode,Turn-based • 2 moves per day,English,Standard,1
515417691,15,"bleu, curds, gouda, gouda",Cheese,Cheese,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
515428104,19,"bubbly, France, Flûte, Bubbley, region, Bollinger",Champagne,champagne,Normal mode,Turn-based • 1 move per day,English,Standard,0
515468244,52,"Pirate, Rousse, Poils, Menton",Barbe,Barbe,Normal mode,Turn-based • 1 move per day,Français,Standard,1
515518017,19,"orange, Flasque, Eau, Thermos, Squash, conteneur",Gourde,Jus,Normal mode,Fast Turn-based • 24 moves per day,Français,Standard,0
515531482,5,"Kyoya, Finn, kuro, eyes",Glasses,glasses,Normal mode,Turn-based • 2 moves per day,English,Standard,0
515558776,35,"Thiers, Manche, steak, Aiguisé",Couteau,Couteau,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
515558776,49,"Crémant, Bouteille, Dionysos, Gewurztraminer",Vin,vin,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
515568109,49,"climbing, Everest, Everest, Everest",Mountain,Mountain,Friendly mode,No time limit • with friends only,English,Standard,1
515660891,92,"Gaszenie, Sam, Ratownik, remiza, Remiza",Firefighter,Firefighter,Normal mode,Turn-based • 4 moves per day,English,Standard,1
515693674,64,"Rachid, Pistache, Comestible, Apéro, arachide, arachide",Cacahuète,Cacahuètes,Normal mode,Turn-based • 1 move per day,Français,Standard,0
515977643,22,"Hell, Tête, trancheuse, Cutter, condamné, Exécution",Guillotine,Mort,Normal mode,Turn-based • 1 move per day,Français,Standard,0
515977643,32,"potimarron, courge, Carriage, Tarte, Dead, Carosse",Citrouille,citrouille,Normal mode,Turn-based • 1 move per day,Français,Standard,0
516034788,25,"Enquête, True, Privé, Enquêteur, Privé, Enqueteur",Détective,crime,Friendly mode,No time limit • with friends only,Français,Standard,0
516299353,76,"Moustache, Enchantée, pipot, dépend, pan",Flûte,Flute,Normal mode,Turn-based • 1 move per day,Français,Standard,0
516477404,28,"Cabbagehead, Hongkong, Chucky, Chucky, Bratz, Bratz",Doll,Comics,Normal mode,Turn-based • 1 move per day,English,Standard,0
516652529,44,"rolland, garros, Federer, Nadal, Doubles, Navratilova",Tennis,Tennis,Normal mode,Fast Turn-based • 24 moves per day,English,Standard,1
516820035,36,"Magnum, Iceberg, Sorbet, Frais, Banquise, Banquise",Glace,Glace,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
516862925,18,"Contracte, Groupe, Équipe, Baader, FM, musiciens",Bande,bande,Normal mode,Turn-based • 4 moves per day,Français,Standard,0
516872646,90,"koń, biały, narwal, Rarity, odjechane",Unicorn,horn,Normal mode,Turn-based • 4 moves per day,English,Standard,0
516938061,19,"Uccello, popo, Batman, Madagascar, Antartide, Antartide",Penguin,Penguin,Normal mode,Turn-based • 2 moves per day,English,Standard,1
516938061,50,"Accordo, Paesi, Man, Elf, Triumvirato, Asse",Alliance,Alliance,Normal mode,Turn-based • 2 moves per day,English,Standard,1
516938061,7,"Trentotto, Trentasette, Saturday, Night, Scotta, Termometro",Fever,Fever,Normal mode,Turn-based • 2 moves per day,English,Standard,1
516950744,68,"Destroyer, Dériveur, Trirème, Navire",Bateau,Bateau,Friendly mode,No time limit • with friends only,Français,Standard,1
517008066,10,"Dessinée, Filmique, Groupe, voyous",Bande,Bande,Normal mode,Turn-based • 1 move per day,Français,Standard,1
517008066,30,"Sucré, Condensé, Glycérine, Érable",Sirop,Sirop,Normal mode,Turn-based • 1 move per day,Français,Standard,1
517033221,38,"pluie, Éclaircie, Cotonneux, forme, Stratus, Cirrus",Nuage,Nuage,Normal mode,Turn-based • 1 move per day,Français,Standard,1
517095134,261,"macaque, ouistiti, gorille, chimpanzée",Singe,Singe,Normal mode,Turn-based • 2 moves per day,Français,Infinite,1
517095134,317,"Gong, Église, Dingdong, Eglise",Cloche,Cloche,Normal mode,Turn-based • 2 moves per day,Français,Infinite,1
517095134,74,"Moignon, Pingu, Banquise, Banquise",Manchot,Manchot,Normal mode,Turn-based • 2 moves per day,Français,Infinite,1
517216117,51,"Boomin, Train, PublicTransport, mtr, newspaper",Metro,metro,Friendly mode,No time limit • with friends only,English,Standard,0
517259470,52,"nsp, Silence, Mary, Baaahh",Lamb,Sheep,Normal mode,Turn-based • 3 moves per day,English,Standard,0
517469912,40,"Zoet, Sugar, Pooh, Graad, Graat",Honey,Honey,Friendly mode,No time limit • with friends only,English,Standard,1
517469912,48,"Groove, Penguin, Kuzco, Kuzco, Kuzco",Emperor,Dance,Friendly mode,No time limit • with friends only,English,Standard,0
517469912,65,"Kleur, Scottisch, Streepje, Limburgs, Limburgs",Accent,Kilt,Friendly mode,No time limit • with friends only,English,Standard,0
517599135,94,"Dolittle, Who, McCoy, The, Strangelove",Doctor,Doctor,Normal mode,Turn-based • 1 move per day,English,Standard,1
517649014,72,"Scoville, ARRACHE, Jalapeno, Épicé, espelette, Espelette",Piment,Piment,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
517649014,9,"pistes, bronzés, Biathlon, Slalom, Snowbled, hiver",Ski,Ski,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
517672607,57,"Hilton, Pub, trivago, Sheraton, Inn",Hotel,Hotel,Normal mode,Turn-based • 2 moves per day,English,Standard,1
517702169,64,"Gousset, Goussets, Aiguilles, Swatch",Montre,Montre,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
517707667,21,"Lazienka, Deszczownica, śpiewanie, kabina",Shower,shower,Normal mode,Turn-based • 4 moves per day,English,Standard,0
517707667,56,"Ekler, lody, Owocowy, poobiedni",Dessert,Dessert,Normal mode,Turn-based • 4 moves per day,English,Standard,1
518006039,30,"Séducteur, Equestre, Jument, Mâle",Étalon,Etalon,Normal mode,Turn-based • 1 move per day,Français,Standard,0
518044594,51,"Giza, Triangular, Khéops, Khéphren, Ra, Tomb",Pyramid,Pyramid,Normal mode,Turn-based • 1 move per day,English,Standard,1
518131107,110,"Ägyptisch, Einbalsamierung, Totenaufbahrung, Verwesungsgeschützte, eingeweidelos, nschlafsack",Mumie,Mumie,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
518170324,38,"Randonnée, Forêt, Pyrénnées, Andes",Montagne,Montagne,Normal mode,Turn-based • 1 move per day,Français,Standard,1
518178811,30,"Poudlard, HEC, rentrée, septembre, Primaire, Scolarité",École,École,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
518178951,14,"Beaujolais, dine, Riesling, riesling",Wine,wine,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
518178951,21,"Salads, mediterranean, atkins, Atkins",Diet,Diet,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
518191510,58,"Crétacé, Brachiosaure, Tyrannosaures, tyrannosaure",Dinosaure,Dinausore,Normal mode,Turn-based • 1 move per day,Français,Standard,0
518191510,66,"Glace, Roulettes, Roller, Roller",Patin,Patin,Normal mode,Turn-based • 1 move per day,Français,Standard,1
518270528,33,"Placid, Erie, Erie, tahoe, Tahoe",Lake,Lake,Normal mode,Turn-based • 1 move per day,English,Standard,1
518328866,84,"Justinian, Palpatine, Akihito, potentate, japanese, Vespasian",Emperor,Emperor,Friendly mode,No time limit • with friends only,English,Standard,1
518459958,12,"Spanish, Mexicans, Cowboyhat, Mexican, Hat, Hat",Sombrero,Sombrero,Normal mode,Turn-based • 1 move per day,English,Standard,1
518492791,49,"Ratatouille, champs, Wistar, egout, Opera",Rat,Rat,Normal mode,Turn-based • 4 moves per day,Français,Standard,1
518527050,7,"Dolby, Dendy, Choctop, iMax",Cinema,Cinema,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
518670650,6,"Grandin, Artemis, Morman, Tabernacle, University, Philadelphia",Temple,temple,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
518691126,68,"Monet, Sistine, Impressionist, Pollock, Seurat, canvas",Painting,painting,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
518692388,58,"bonbyx, larve, papillon, chrysalide",Chenille,Cocon,Normal mode,Turn-based • 1 move per day,Français,Standard,0
518704120,6,"Métal, Précieux, Carat, Médaille, Mine, Trésor",Or,Or,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
519082979,9,"funéraire, Représentants, piéce, Noire, hotel, Hôtel",Chambre,Mort,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
519085979,18,"Pécan, Brou, huile, Coque, coco, réserve",Noix,Noix,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
519085979,9,"selle, Gravel, Pédaler, Raptor, bicyclette, bicycle",Vélo,vélo,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
519096481,75,"canon, Polaroid, DSLR, Kodak, obscura, Candid",Camera,Camera,Normal mode,Turn-based • 1 move per day,English,Standard,1
519350597,9,"Clinton, Murray, boule, Jefferson, Baggins, Tip",Bill,President,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
519356629,42,"smoking, tenue, Déguisement, déguisement",Costume,Costume,Friendly mode,No time limit • with friends only,Français,Standard,1
519356629,91,"Boisson, tropico, Fanta, Gallagher",Oasis,Oasis,Friendly mode,No time limit • with friends only,Français,Standard,1
519429643,38,"Goutte, Précieux, bille, Ronde, Nacre, Nacre",Perle,eau,Normal mode,Turn-based • 1 move per day,Français,Standard,0
519739719,59,"Jonagold, Core, Delicious, Honeycrisp, Honeycrisp",Apple,apple,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
519817267,65,"Imite, Louis, zoo, Ouistiti, Gorille, Gorille",Singe,Singe,Normal mode,Turn-based • 1 move per day,Français,Standard,1
519817267,74,"fonderie, Gong, matines, Tintement, Glas, Glas",Cloche,Sonnerie,Normal mode,Turn-based • 1 move per day,Français,Standard,0
520018819,25,"Obusier, Colorado, marque, imprimante, Bombarde, Couleuvrine",Canon,canon,Normal mode,Turn-based • 1 move per day,Français,Standard,0
520146397,101,"Amazonie, Lisière, Mixte, gump, Sylvestre, Sherwood",Forêt,Foret,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
520467015,18,"protection, Visière, shoei, heaume, tête, Tête",Casque,casque,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
520536820,11,"Bush, Reagan, Lincoln, Lincoln",President,President,Normal mode,Turn-based • 1 move per day,English,Standard,1
520536820,41,"Mariott, Transylvania, Hilton, Hilton",Hotel,Dracula,Normal mode,Turn-based • 1 move per day,English,Standard,0
520583929,52,"Einkuscheln, Kuschel, BEtt, Kuschlig, warm",Blanket,Decke,Normal mode,Turn-based • 1 move per day,English,Standard,0
520583929,63,"Ring, Life, Zirkel, Rund, rund",Circle,Kreis,Normal mode,Turn-based • 1 move per day,English,Standard,0
520583929,72,"halter, Seiten, Bibel, Dschungel, Lesen",Book,Buch,Normal mode,Turn-based • 1 move per day,English,Standard,0
520583929,8,"stop, Kuh, optimusprime, Autobahn, Brummi",Truck,Lkw,Normal mode,Turn-based • 1 move per day,English,Standard,0
520589419,17,"spannen, Abschleppen, Strick, Seil, Seil",Rope,Car,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
520589419,34,"Scneiden, schneiden, Nagel, Trennen, papier",Shears,Schere,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
520589419,44,"Neuschwanstein, Königshaus, Prinzessin, Ghost, Belagerung",Castle,Castle,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
520589419,8,"Garten, Deo, Holz, Beil, Deospray",Axe,Axt,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
520820103,7,"charentais, Pastèque, été, Boulard",Melon,Melon,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
520828154,46,"Débarquement, Baule, Transat, Littoral",Plage,Plage,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
520887641,49,"Raminas, ruler, Rodney, Charles",King,KING,Normal mode,Turn-based • 1 move per day,English,Standard,0
520887641,63,"Casper, Spoopy, Gengar, PEPPER",Ghost,ghost,Normal mode,Turn-based • 1 move per day,English,Standard,0
520967695,100,"Braquage, Oiseau, Coucou, larçin, Étalage, Aéroport",Vol,Vol,Normal mode,Turn-based • 4 moves per day,Français,Standard,1
520967695,27,"Friends, Buffy, Policière, VISIONNER, Suite, suite",Série,Serie,Normal mode,Turn-based • 4 moves per day,Français,Standard,0
521055852,58,"Donatello, Tortue, Shuriken, shuriken",Ninja,Nija,Friendly mode,No time limit • with friends only,Français,Standard,0
521139788,46,"Chapiteau, Gruss, Pinder, acrobates, Gavarnie, Gavarnie",Cirque,cirque,Normal mode,Turn-based • 1 move per day,Français,Standard,0
521139788,9,"circonférence, Partie, Babel, Londres, Pise, Pise",Tour,Tour,Normal mode,Turn-based • 1 move per day,Français,Standard,1
521199099,122,"Mandrake, Oz, Baguette, Prestidigitation, Prestidigitateur, copperfield",Magicien,Magicien,Normal mode,Turn-based • 1 move per day,Français,Infinite,1
521199099,149,"PC, Panneau, oled, Plat, Fumée, Fumée",Écran,Écran,Normal mode,Turn-based • 1 move per day,Français,Infinite,1
521199099,336,"Voeux, Asterie, Scintillement, Sirius, filante, Filante",Étoile,Étoile,Normal mode,Turn-based • 1 move per day,Français,Infinite,1
521648485,42,"Heimsucher, Paranormal, Huibuhh, Klosterfraumelissen, Tod",Geist,Geist,Friendly mode,No time limit • with friends only,Deutsch,Standard,1
521679955,74,"Langue, Egout, Mange, Lèvres, Égout",Bouche,Haleine,Normal mode,No time limit • with friends only,Français,Standard,0
521679955,8,"Pilosité, Rouge, Moustache, Rousse, Rousse",Barbe,Poil,Normal mode,No time limit • with friends only,Français,Standard,0
521679955,83,"Spatial, Sanguin, Sanguin, Sanguin, sanguin",Vaisseau,Astronaute,Normal mode,No time limit • with friends only,Français,Standard,0
521933707,19,"VideoHomesystem, Diktiergerät, Aufnahme, Altopelfahrer, Aufnahmemaschinchen, Wiedergabeteil",Rekorder,Recorder,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,0
521962890,63,"samantha, Potion, Tabata, Magicienne, carabosse, Verrue",Sorcière,Sorcière,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
521962890,9,"crédit, Plan, Vermeille, cassini, Menu, Trésor",Carte,Carte,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
522074776,118,"accesorio, Señor, Boina, Limosna, Lana, Lana",Hat,Hat,Normal mode,Turn-based • 1 move per day,English,Standard,1
522074776,23,"Rifle, Caperucita, Rick, X, x, X",Hunter,Hunter,Normal mode,Turn-based • 1 move per day,English,Standard,1
522074776,32,"Carta, Estampilla, Poker, Poker, Tamaño, vocales",Letter,Sobre,Normal mode,Turn-based • 1 move per day,English,Standard,0
522074776,80,"Axe, aventura, INGLESA, Costa, Barco, barcos",Bay,Bahía,Normal mode,Turn-based • 1 move per day,English,Standard,0
522305122,29,"ももいろ, こううん, はっぱ, アイルランド, しおり, しあわせ",Clover,clover,Friendly mode,No time limit • with friends only,English,Standard,0
522327882,316,"Chocolat, orage, electro, Lumière, Méteo, TampaBay",Éclair,Éclair,Normal mode,Turn-based • 2 moves per day,Français,Infinite,1
522524296,46,"Criminosos, Grupos, Crime, Organizado",Mafia,Mafia,Normal mode,Fast Turn-based • 8 moves per day,English,Standard,1
522524296,61,"Guardar, Mudança, Papel, Grosso",Carton,cardboard,Normal mode,Fast Turn-based • 8 moves per day,English,Standard,0
522534343,10,"Cerâmica, Mosaico, Ladrilho, Quadrado",Tile,Tile,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
522541988,73,"Vesuvius, Kilauea, lava, Iceland, Pompeii, Pompeii",Volcano,Volcano,Normal mode,Turn-based • 1 move per day,English,Standard,1
522581498,48,"blowhole, Miami, Flipper, Marino, Marino",Dolphin,dolphin,Normal mode,Turn-based • 1 move per day,English,Standard,0
522581498,49,"blowhole, Miami, Flipper, Marino, Marino",Dolphin,dolphin,Normal mode,Turn-based • 1 move per day,English,Standard,0
522734394,8,"ゲームセンター, top, オリンピック, Olympic, オリンピック",Medal,UFO,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
522762765,27,"Lexus, Route, Audi, Auto, Véhicule, véhicule",Voiture,Voiture,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
522762765,87,"Humpty, Chocolat, Omelette, Mimosas, Écaler, Ovule",Oeuf,oeuf,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
522982500,59,"Cytoplasme, Centre, Pépin, Pépin",Noyau,Noyau,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
523007045,57,"Plantain, Régime, Split, Flambée, Jaune, jaune",Banane,Banane,Friendly mode,No time limit • with friends only,Français,Standard,1
523016337,28,"Tueuse, Puree, Migale, faucheux, Aragog, Animal",Araignée,Araignee,Normal mode,Turn-based • 4 moves per day,Français,Standard,0
523367375,101,"Cruise, Martini, Kokomo, Hiball, Molotov, Molotov",Cocktail,cocktail,Normal mode,Turn-based • 2 moves per day,English,Standard,0
523390049,11,"Righello, Snella, Telefonica, Dieta",Line,Scheda,Normal mode,Turn-based • 2 moves per day,English,Standard,0
523390049,23,"Vampiro, Collana, Vampiri, Alitosi",Garlic,Aglio,Normal mode,Turn-based • 2 moves per day,English,Standard,0
523390049,35,"Ofthrones, Video, Bandido, Yahtzee",Game,Game,Normal mode,Turn-based • 2 moves per day,English,Standard,1
523390049,5,"Farina, Olanda, Vento, Vento",Mill,Semi,Normal mode,Turn-based • 2 moves per day,English,Standard,0
523566988,13,"Invoice, Payment, Cosby, Clinton, Clinton, Cosby",Bill,bill,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
523577529,38,"Achigan, Pané, Rouge, filet, DAvril, barbote",Poisson,Poisson,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
523577529,75,"crevette, Dinatoire, Guerlot, Alcoolisé, Vacances, sour",Cocktail,Cocktail,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
523577529,9,"Bathandbody, Votive, démarreur, Cérémonie, Allumage, allumage",Bougie,Bougie,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
523602163,43,"Groupama, prénom, Clafoutis, Paire, griotte, rouge",Cerise,Cerise,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
523603195,18,"Guignols, fils, punch, théatre, pinocchio, Pinocchio",Marionnette,Marionnette,Normal mode,Turn-based • 1 move per day,Français,Standard,1
523603195,46,"engine, Turing, mécanisme, laver, café, Goldberg",Machine,Machine,Normal mode,Turn-based • 1 move per day,Français,Standard,1
523808027,30,"トルネコ, しれん, どうくつ, たんさく, ラスボス, とうは",Dungeon,Labyrinth,Friendly mode,No time limit • with friends only,English,Standard,0
523862861,65,"Cadbury, Finger, Hersheys, Delicious, Milka",Chocolate,Chocolate,Normal mode,Turn-based • 2 moves per day,English,Standard,1
523893726,76,"Dolly, Mannequin, cire, vaudou, Vaudou",Poupée,Poupée,Normal mode,Turn-based • 1 move per day,Français,Standard,1
523894155,83,"Chandelle, Fête, france, Gâteau, Gâteau",Anniversaire,Gateau,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
523982892,30,"Bergerac, Protubérance, Cyrano, Cyrano",Nez,Nez,Normal mode,Turn-based • 1 move per day,Français,Standard,1
524186293,27,"cocorico, Gallinacé, Emblème, Vin, Poule, Gaule",Coq,Coq,Normal mode,Turn-based • 4 moves per day,Français,Standard,1
524276331,55,"cacao, Wonka, Milka, Lindt, Lindt, Lindt",Chocolate,Chocolate,Normal mode,Turn-based • 1 move per day,English,Standard,1
524416990,36,"Cravate, déguisement, déguisement, Déguisement",Costume,noeud,Friendly mode,No time limit • with friends only,Français,Standard,0
524585021,304,"margherita, Hawaiian",Pizza,Pizza,Normal mode,Turn-based • 1 move per 2 days,English,Infinite,1
524684396,50,"Willie, Gewas, Oranje, Groente, Ogen",Carrot,Wortel,Friendly mode,No time limit • with friends only,English,Standard,0
524684396,68,"Sandhorse, Bulten, Toe, Dromedaris, Dromedaris",Camel,Camel,Friendly mode,No time limit • with friends only,English,Standard,1
524772379,54,"Popocatépetl, Spews, active, Etna, Pompei, Pompeii",Volcano,Volcano,Normal mode,Turn-based • 1 move per day,English,Standard,1
524782326,104,"in, メガネ, レート, かくとうゲーム, body, ヨガ",Frame,frame,Normal mode,Turn-based • 2 moves per day,English,Standard,0
524861728,47,"Mar, Perigoso, Fisch, gefährlich",Shark,Shark,Normal mode,Fast Turn-based • 8 moves per day,English,Standard,1
524861728,62,"Estudode, Acontecimento, Fall, Sache",Case,Case,Normal mode,Fast Turn-based • 8 moves per day,English,Standard,1
524883574,83,"Braconnier, gibier, Viande, Prédateur, Trappeur, Cueilleur",Chasseur,Chasseur,Normal mode,Turn-based • 1 move per day,Français,Standard,1
524920192,38,"Serre, Butane, pêt, énergie, Méthane, Prout",Gaz,Gaz,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
524920192,50,"piqûre, insecte, Dengue, vecteur, Chikungunya, chikungunya",Moustique,Moustique,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
524920192,74,"Aramis, Trois, Artagnan, Porthos, Intermarché, Épée",Mousquetaire,Mousquetaire,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
525120736,48,"Rafiki, Mandrill, Kong, Capumain, Mammifère",Singe,Singe,Normal mode,Turn-based • 1 move per day,Français,Standard,1
525120736,89,"Ombrelle, Poppins, cherbourg, Cherbourg, Poppins",Parapluie,Parapluie,Normal mode,Turn-based • 1 move per day,Français,Standard,1
525271062,12,"cachalot, Cétacé, Laboon, Rorqual, mammifère, XXL",Baleine,baleine,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
525436539,17,"Goldblum, Pêche, Bzzz, Tapette, Tapette",Mouche,mouche,Normal mode,Turn-based • 1 move per day,Français,Standard,0
525436539,35,"Bob, absorbant, Vaisselle, spontex, Spontex",Éponge,éponge,Normal mode,Turn-based • 1 move per day,Français,Standard,0
525436539,43,"Pirate, bombasse, Tankée, Boulet, Boulet",Canon,Canon,Normal mode,Turn-based • 1 move per day,Français,Standard,1
525436539,67,"Marée, Rouleau, Ondulation, Surf, Mer",Vague,vague,Normal mode,Turn-based • 1 move per day,Français,Standard,0
525452109,58,"creux, surf, Déferlante, Nazaré",Vague,Vague,Normal mode,Turn-based • 1 move per day,Français,Standard,1
525466461,66,"ゴディバ, ガーナ, テンパリング, チャーリー, エアロ, cat",Chocolate,chocolate,Normal mode,Turn-based • 1 move per day,English,Standard,0
